formatted_date,high,low,volume,price,1daily_return,2daily_return,3daily_return,5daily_return,10daily_return,Symbol
2012-02-01,16.392499923706055,16.269643783569336,270046000,13.86684513092041,-0.0023454798792127618,0.007650350118626142,0.017054278630600325,0.04491555921227465,0.0909271195540322,AAPL
2012-02-02,16.327499389648438,16.213571548461914,186796400,13.834321022033691,0.01001933013507391,0.019445367227388828,0.030123937930939797,0.08360433033514603,0.10346720876628021,AAPL
2012-02-03,16.428571701049805,16.270000457763672,286599600,13.972932815551758,0.009332531379428488,0.019905171313084887,0.03698228169053029,0.0733988814857509,0.09232511756575311,AAPL
2012-02-06,16.606428146362305,16.364286422729492,249412800,14.103331565856934,0.010474882761588044,0.027394094068595623,0.06293516569921932,0.08325979014551595,0.10966236051014551,AAPL
2012-02-07,16.77678680419922,16.59214210510254,316223600,14.251065254211426,0.016743821737328135,0.05191646406317333,0.052449690105792,0.08666250277235395,0.09429853664137763,AAPL
2012-02-08,17.028213500976562,16.774999618530273,407890000,14.489679336547852,0.03459341632953823,0.03511786116138146,0.05437611175638154,0.04403375941348223,0.08330527742078457,AAPL
2012-02-09,17.741071701049805,17.162857055664062,884214800,14.990935325622559,0.0005069091138273566,0.0191212268651651,0.03303117680558893,0.018330379341498962,0.05928984859541993,AAPL
2012-02-10,17.77214241027832,17.448213577270508,631302000,14.998529434204102,0.018604886764675005,0.03250778919714716,0.00861341358953783,0.01763206242008131,0.06554257903223677,AAPL
2012-02-13,17.993928909301758,17.75321388244629,517216000,15.277576446533203,0.013648964984480877,-0.009808978245600612,-0.0007760092742830972,0.02437325801697381,0.06528051837377019,AAPL
2012-02-14,18.198570251464844,17.928571701049805,460398400,15.486100196838379,-0.023142077820244838,-0.01423073939505756,-0.014407374871847555,0.007027051959133784,0.06473517257862638,AAPL
2012-02-15,18.796070098876953,17.746070861816406,1506120000,15.127716064453125,0.009122450893680184,0.008941630865731954,0.034520850534486835,0.03761518021157124,0.09403811149631203,AAPL
2012-02-16,18.03178596496582,17.379642486572266,944552000,15.265713691711426,-0.00017918541777372593,0.025168798512325032,0.02156467258995879,0.040222181410719884,0.08556183454816084,AAPL
2012-02-17,18.1346435546875,17.867856979370117,535805200,15.262984275817871,0.025352526733193066,0.021747754888277814,0.0284194332641777,0.047080392198155664,0.06181792307196504,AAPL
2012-02-21,18.387500762939453,18.00428581237793,605595200,15.64993953704834,-0.0035156414510433545,0.002991075216594923,0.01468380906660404,0.039933940130364616,0.029930979655709452,AAPL
2012-02-22,18.410356521606445,18.18107032775879,483302400,15.59492015838623,0.006529672655487655,0.01826365899425532,0.02479343574642631,0.057305432368697125,0.03440280877834839,AAPL
2012-02-23,18.493928909301758,18.196428298950195,568027600,15.696745872497559,0.01165786430101991,0.01814528035001103,0.03683269555094687,0.0543775113941915,0.04957503639656761,AAPL
2012-02-24,18.674999237060547,18.522857666015625,415072000,15.879737854003906,0.006412658150464178,0.02488472846234521,0.03834151698294289,0.04358650867832159,0.04356739174371285,AAPL
2012-02-27,18.875,18.43857192993164,547582000,15.9815673828125,0.018354370011430594,0.03172541459400561,0.035586503953271585,0.014074880003120483,0.049908726898956396,AAPL
2012-02-28,19.12178611755371,18.780357360839844,600387200,16.274906158447266,0.013130050772428977,0.016921549560049088,0.01824769137114086,-0.009618842205882045,0.06105598792178566,AAPL
2012-02-29,19.5575008392334,19.132143020629883,952011200,16.48859214782715,0.0037423613925274463,0.005051316555865754,-0.017107783079891258,-0.021661312700379916,0.08690369437457443,AAPL
2012-03-01,19.578929901123047,19.241785049438477,683270000,16.550296783447266,0.001304074843989196,-0.020772406619854678,-0.026098760300057863,-0.004554796499096073,0.0754679245160872,AAPL
2012-03-02,19.5285701751709,19.375713348388672,431712400,16.57188606262207,-0.022047729574338905,-0.02736714633695726,-0.026578373478266918,-1.8318495352098132e-05,0.07408557891637185,AAPL
2012-03-05,19.5528564453125,18.78571319580078,809124400,16.206510543823242,-0.005439341901934581,-0.0046327863239747046,0.016561635140180102,0.035336490038808226,0.12742886970130698,AAPL
2012-03-06,19.06035614013672,18.43642807006836,810238800,16.118356704711914,0.000810966703129282,0.022121302369015834,0.028118346751918214,0.07136124266043407,0.14276025388938202,AAPL
2012-03-07,19.20642852783203,18.689285278320312,798520800,16.13143539428711,0.021293067696976826,0.02728525261742973,0.040155307321376406,0.11096873555579417,0.13531435170756237,AAPL
2012-03-08,19.392499923706055,19.00428581237793,516457200,16.47492027282715,0.00586725310293677,0.018468978416679223,0.048174262856368076,0.08038887598609099,0.1058137379685789,AAPL
2012-03-09,19.562143325805664,19.396785736083984,418919200,16.571575164794922,0.012528219081462469,0.04206023172831312,0.08146080431423162,0.07410525490849156,0.09332866382741115,AAPL
2012-03-12,19.71428680419922,19.53571319580078,407282400,16.779190063476562,0.02916660700443616,0.06807966823413858,0.06079703837977764,0.08894922621634518,0.09960135310068804,AAPL
2012-03-13,20.292142868041992,19.84821319580078,690855200,17.268587112426758,0.03781026411551137,0.030734024170690117,0.030751603606472954,0.06664326502202741,0.08164059191370396,AAPL
2012-03-14,21.239999771118164,20.549999237060547,1418844000,17.9215145111084,-0.006818433185233603,-0.006801494216338532,0.01953932707726788,0.0219138625351042,0.04755928027679906,AAPL
2012-03-15,21.42892837524414,20.662500381469727,1159718000,17.79931640625,1.705525903928729e-05,0.026538712701881368,0.03483851314623015,0.02353306531343371,0.041498728607962526,AAPL
2012-03-16,21.042856216430664,20.64285659790039,825487600,17.799619674682617,0.02652120511681878,0.03482086400833523,0.028912001562855266,0.017897137018063766,0.023874219336193277,AAPL
2012-03-19,21.491785049438477,21.037500381469727,901236000,18.271686553955078,0.008085228878025897,0.0023290278214607467,-0.002927943536134848,0.009782023466194712,0.02916322385640949,AAPL
2012-03-20,21.674999237060547,21.124286651611328,816662000,18.419422149658203,-0.0057100341237731065,-0.01092484256159386,-0.0163542576100738,0.014060302430510202,0.0385503098707936,AAPL
2012-03-21,21.77321434020996,21.47892951965332,644042000,18.31424331665039,-0.005244756174548294,-0.010705351408148203,0.007435677744395852,0.025095478867538993,0.036199179652023114,AAPL
2012-03-22,21.58928680419922,21.26892852783203,623870800,18.218191146850586,-0.0054893857232664895,0.012747290348709299,0.025261118737238117,0.01755259688559963,0.05729637683968247,AAPL
2012-03-23,21.492856979370117,21.22857093811035,430488800,18.118186950683594,0.018337336786735624,0.030920237571187895,0.03618823808118805,0.00587199049958959,0.06741042584743845,AAPL
2012-03-26,21.683929443359375,21.259286880493164,595742000,18.450422286987305,0.012356318805079258,0.017529457724469972,0.004744822901709041,0.019193449615677,0.03535542838640651,AAPL
2012-03-27,22.010000228881836,21.645000457763672,607129600,18.678401947021484,0.0051099981531174295,-0.007518593761882517,-0.024296978717394373,0.024150444881419274,0.019073038773669972,AAPL
2012-03-28,22.194643020629883,21.796785354614258,655460400,18.773847579956055,-0.012564387915954368,-0.02925747124647742,0.0016353255216102146,0.010831869824214612,0.008338413460998022,AAPL
2012-03-29,22.020000457763672,21.686786651611328,608238400,18.537965774536133,-0.016905490470706476,0.014380394289806081,0.03190894906871808,0.03905820699168351,-0.007591926943060855,AAPL
2012-03-30,21.805713653564453,21.354999542236328,731038000,18.224573135375977,0.031823883113224045,0.04965386243769885,0.04129760454831268,0.06117919171532391,-0.03239094353027801,AAPL
2012-04-02,22.098928451538086,21.442142486572266,598351600,18.804550170898438,0.017280060692797788,0.009181529513064265,0.02432796694493983,0.01585761640915565,-0.014435172125513507,AAPL
2012-04-03,22.578929901123047,22.232500076293945,834559600,19.129493713378906,-0.00796096521760014,0.006928186764362813,0.010980123724652268,-0.004957676026140072,-0.03333752837700945,AAPL
2012-04-04,22.352142333984375,22.03571319580078,572980800,18.977201461791992,0.01500863520479195,0.019093088354539465,0.006615347884252927,-0.002466736989258368,-0.05905720449990449,AAPL
2012-04-05,22.66642951965332,22.264286041259766,641298000,19.262027740478516,0.004024057538114855,-0.00826917824087828,-0.011804081906473004,-0.04489655499647841,-0.09578971170514708,AAPL
2012-04-09,22.851428985595703,22.332143783569336,597536800,19.33953857421875,-0.012243965357898266,-0.01576470137916689,-0.021155893990615734,-0.08817562196479953,-0.10142561982430484,AAPL
2012-04-10,23.0,22.35714340209961,889725200,19.102741241455078,-0.0035643781437835623,-0.009022398568232054,-0.03693278050048992,-0.029819915749362425,-0.10845905634866881,AAPL
2012-04-11,22.745357513427734,22.262142181396484,696614800,19.034656524658203,-0.005477544464218354,-0.03348776541583872,-0.07357074135331151,-0.0285212514755452,-0.025870408560887043,AAPL
2012-04-12,22.547500610351562,22.16071319580078,614336800,18.930383682250977,-0.02816449321552056,-0.06846823468898863,-0.020986869078657325,-0.0567304065027822,-0.02419831540778182,AAPL
2012-04-13,22.310714721679688,21.55392837524414,859644800,18.397228240966797,-0.04147177294110339,0.007385636855985949,0.005138593969718703,-0.05328549171810496,-0.0036845679465531164,AAPL
2012-04-16,21.795713424682617,20.65178680419922,1050786800,17.634260177612305,0.050971279110893934,0.048627015454557006,0.012600566747487683,-0.014531304688361607,0.006636388090385748,AAPL
2012-04-17,21.78571319580078,20.425357818603516,1025528000,18.533100128173828,-0.0022305687157503904,-0.03650976304116255,-0.06022631885386345,-0.08105623056573757,-0.04521892289590098,AAPL
2012-04-18,22.15178680419922,21.52535629272461,954531200,18.49176025390625,-0.034355827359123146,-0.05812540284328569,-0.060229537492452315,0.0027286679391437343,-0.036755812048664085,AAPL
2012-04-19,21.59749984741211,20.875713348388672,834719200,17.85645866394043,-0.02461525286188668,-0.026794248716448893,-0.046234477336461216,0.03448864600244991,-0.009566926392159978,AAPL
2012-04-20,21.23642921447754,20.372142791748047,1030985200,17.416921615600586,-0.002233985984459593,-0.022164817050920396,0.06460952547837341,0.05239269424693617,-0.013490878061443003,AAPL
2012-04-23,20.59535789489746,19.87928581237793,966529200,17.378015518188477,-0.01997545595509768,0.06699317327297931,0.06297013210009643,0.021479822625977397,-0.0038831044321366126,AAPL
2012-04-24,20.274642944335938,19.821428298950195,1076149200,17.03087615966797,0.08874127669203793,0.08463623544860296,0.07624752371150785,0.03899836841148554,0.014100081755767298,AAPL
2012-04-25,22.071428298950195,21.64285659790039,905777600,18.542213439941406,-0.0037704469659747496,-0.011475410410166777,-0.04265570932135457,-0.03937703313994026,-0.0669180356344272,AAPL
2012-04-26,21.953214645385742,21.504642486572266,536068400,18.47231101989746,-0.007734124550638453,-0.039032432070454474,-0.04207665717367603,-0.04258681094746936,-0.06118154250464148,AAPL
2012-04-27,21.6492862701416,21.446428298950195,406722400,18.329437255859375,-0.0315422592817093,-0.03461021231581211,-0.028225522180839888,-0.06260360098330374,-0.060182362529311174,AAPL
2012-04-30,21.371429443359375,20.821428298950195,506144800,17.75128173828125,-0.00316787496770624,0.0034247618263750284,-0.003698750088593501,-0.024829591829735865,-0.04411110425225942,AAPL
2012-05-01,21.312856674194336,20.758214950561523,610999200,17.69505500793457,0.006613587813361944,-0.0005325622113854554,-0.028996980312629154,-0.023963739898634283,-0.049748374676093464,AAPL
2012-05-02,20.97857093811035,20.67357063293457,427389200,17.812088012695312,-0.0070991988497500595,-0.0353766018630316,-0.028157919488337096,-0.02866993965854142,-0.06809102694221336,AAPL
2012-05-03,21.121429443359375,20.725000381469727,390549600,17.685625076293945,-0.028479585252144925,-0.021209289602940246,-0.023443662896203806,-0.019421846042849814,-0.08885906705598233,AAPL
2012-05-04,20.65571403503418,20.184642791748047,529992400,17.181955337524414,0.007483420357246517,0.005183547642946981,0.006952622357536764,0.0025829397857004646,-0.0616895362688661,AAPL
2012-05-07,20.456071853637695,20.043928146362305,460118400,17.310535430908203,-0.0022827896398374646,-0.0005268553198836117,0.0018261754439468797,-0.019772454394613885,-0.014399149078955056,AAPL
2012-05-08,20.41071319580078,19.95464324951172,497252000,17.27101707458496,0.0017599519199633573,0.004118366448044995,-0.002587196998343912,-0.026417701709956276,-0.01972962122965972,AAPL
